provider_id,source_serial,county_city,district,provider_name,service_hours_raw,emergency_available,outpatient_available,service_type,patient_note,source_version,source_last_update,source_url,source_page,extraction_date,verification_status
TW-PEP-094,94,臺南市,中西區,廖健良診所,門診時段：(1) 廖健良院長：週一、週三、週五 08:00~12:00；週日：09:00-12:00；週六 15:00-18:00；週一、週三、週五 19:00-21:00；(2) (輪診) 蔡銘駿醫師：週二、週四、週六 08:00-12:00；週日09:00-12:00；週一至週五 15:00-:18:00；週二、週四、週六 19:00-21:00 (依診所公告為主，如遇連假或國定假日，請致電診所確認是否提供服務 (06-225-2983)),no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-095,95,高雄市,燕巢區,義大醫療財團法人義大醫院,感染科門診：週一至週五 09:00-12:00；週一至週四 13:30~16:30,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-096,96,高雄市,前金區,高雄市立大同醫院(委託財團法人私立高雄醫學大學附設中和紀念醫院經營),感染科門診：週一、週四、週五上午門診時段；週二至週五下午門診時段；每月隔週週二夜診門診,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-097,97,高雄市,三民區,財團法人私立高雄醫學大學附設中和紀念醫院,感染科門診：週一至週五 上、下午診 (*週四下午沒有診)；每月單週週六上午門診時段；每週一、每月單週週四 夜間門診 (休診時間以醫院網站公告為主),yes,no,急診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-098,98,高雄市,三民區,三民嘉文泌尿科診所,門診時段：週一至週五 08:30-21:00；週六 08:30至12:00 (如遇例假日或非上班時間，或有急診需求，請加官方LINE聯絡醫師: @smcw),yes,no,急診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-099,99,高雄市,左營區,高雄榮民總醫院,感染科門診：週一至週五 上午門診時段 (*週三為特別門診，惟感染科門診3診不提供nPEP服務),no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-100,100,高雄市,小港區,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,感染內科門診時段：週一、週二、週三 13:30-16:30；週一、週三 18:00-21:00(9/1取消週一夜診)、週四13:30-16:30、週五08:30~11:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-101,101,高雄市,苓雅區,阮綜合醫療社團法人阮綜合醫院,感染科及一般內科門診時段：週二、週三、週四、週五 08:30-12:00 ；週一、週二、週三、週四、週五 13:30-17:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-102,102,高雄市,左營區,國軍高雄總醫院左營分院附設民眾診療服務處,感染科門診：週一、週四 08:30-12:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-103,103,高雄市,鳥松區,長庚醫療財團法人高雄長庚紀念醫院,感染科門診：週一至週五 08:30-12:00；週一至週五 13:30-17:00,yes,no,急診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-104,104,高雄市,苓雅區,高雄市立民生醫院,"1.感染科門診：(1) 謝旻翰醫師：週一 09:00-12:00、週三18:00-21:00、週五09:00-12:00；(2) 林子超醫師：週二 09:00-12:00、週四 14:00-17:00、週四 18:00-21:00；(3) 黃上霖醫師：週一 14:00-17:00及18:00-21:00、週二14:00-17:00、週四 09:00-12:00
2. HERO友善感染科門診：(1) 林子超醫師：週一 14:00-17:00；(2) 陳光銘醫師：週二夜間門診 (*輪週預約診，需於19:00前報到)；(3) 謝旻翰醫師：週三 14:00-17:00 ；(4)張科醫師：週五14:00-17:00(預約診)",yes,no,急診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-105,105,高雄市,新興區,七賢高美泌尿科診所,鄭斌睿醫師門診：週一、週二、週三、週五、週六 09:00-12:00；週一~四 14:30-17:30；週一、週三、週四、週五 19:00-21:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-106,106,高雄市,楠梓區,健仁醫院,"1. 感染科門診：週二、週四、週五、週六 08:30-12:00；週一 14:00-17:00；週四 18:00-20:30 (夜間門診，依醫院公告為主)
2. 內科門診：週一至週六 08:30-12:00",no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-107,107,高雄市,鳳山區,鳳山李嘉文泌尿科診所,門診時段：週一至週五 08:30-21:30；週六 08:30至12:30 (如遇例假日或非上班時間，或有急診需求，請先致電0921-539-366),yes,no,急診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-108,108,高雄市,苓雅區,大高田泌尿科診所,門診時段：(1) 陳思翰醫師：週一 09:00-12:00、週二 15:00-18:00及18:30-21:00、週四 15:00-18:00、週五 09:00-21:00、週六 09:00-12:00；(2) 張幼誠醫師：週一、週四 18:30-21:00；(3) 阮序承醫師：週一 15:30-18:00、週二至週四 09:00-12:00；(4) 楊凱富醫師：週一及週四 09:00-12:00、週二及週三 15:00-18:00及18:30-21:00、週五 15:00-18:00、週六 09:00-12:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-109,109,高雄市,前鎮區,未來診所,吳怡慧醫師門診時間：週六至週日 08:00-11:00；週一、週二、週三、週六 12:00-15:00及17:00-20:00；週五 14:00-20:00 (*週四固定休診),no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-110,110,屏東縣,屏東市,屏基醫療財團法人屏東基督教醫院,感染科門診：週三(隔週)、週五 09:00-12:00；週三 14:00-17:00；週二 18:00-19:30 (夜間門診),yes,no,急診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-111,111,屏東縣,屏東市,衛生福利部屏東醫院,感染科門診：週一至週五上午門診時段 (*週二自09:00門診)；週一至週四 下午門診時段；週一 黃昏門診時段；週二(隔週)黃昏門診時段；週五(隔週)黃昏門診時段,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-112,112,屏東縣,東港鎮,安泰醫療社團法人安泰醫院,感染科門診：週二、週四 09:00-12:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-113,113,澎湖縣,馬公市,三軍總醫院澎湖分院附設民眾診療服務處,內科門診：每週一上午、週二下午門診時段 (依醫院公告為主),no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-114,114,花蓮縣,花蓮市,佛教慈濟醫療財團法人花蓮慈濟醫院,感染科門診：週一至週五門診時段請逕自本院網站門診時刻表查詢,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
